county,date,vaccines_started,vaccines_completed,vaccines_first_additional_dose
Allen,2022-01-23,12,8,23
Allen,2022-01-24,14,30,40
Allen,2022-01-25,32,33,30
Allen,2022-01-26,49,41,48
Allen,2022-01-27,22,25,49
Allen,2022-01-28,25,47,90
Allen,2022-01-29,16,22,35
Allen,2022-01-30,7,9,13
Allen,2022-01-31,5,9,21
Ashland,2020-12-14,0,0,0
Ashland,2020-12-15,1,0,0
Ashland,2020-12-16,1,0,0
Ashland,2020-12-17,2,0,0
Ashland,2020-12-18,0,0,0
Ashland,2020-12-19,0,0,0
Ashland,2020-12-20,0,0,0
Ashland,2020-12-21,8,0,0
Ashland,2020-12-22,11,0,0
Ashland,2020-12-23,51,0,0
Ashland,2020-12-24,21,0,0
Ashland,2020-12-25,0,0,0
Ashland,2020-12-26,96,0,0
Ashland,2020-12-27,3,0,0
Ashland,2020-12-28,235,0,0
Ashland,2020-12-29,70,0,0
Ashland,2020-12-30,89,0,0
Ashland,2020-12-31,55,0,0
Ashland,2021-01-01,20,2,0
Ashland,2021-01-02,8,0,0
Ashland,2021-01-03,6,1,0
Ashland,2021-01-04,147,0,0
Ashland,2021-01-05,197,1,0
Ashland,2021-01-06,131,4,0
Ashland,2021-01-07,50,2,0
Ashland,2021-01-08,146,3,0
Ashland,2021-01-09,6,0,0
Ashland,2021-01-10,3,0,0
Ashland,2021-01-11,44,6,0
Ashland,2021-01-12,35,11,0
Ashland,2021-01-13,69,5,0
Ashland,2021-01-14,127,3,0
Ashland,2021-01-15,112,6,0
Ashland,2021-01-16,50,82,0
Ashland,2021-01-17,3,0,0
Ashland,2021-01-18,101,146,0
Ashland,2021-01-19,96,5,0
Ashland,2021-01-20,31,57,0
Ashland,2021-01-21,108,29,0
Ashland,2021-01-22,397,11,0
Ashland,2021-01-23,37,7,0
Ashland,2021-01-24,42,1,0
Ashland,2021-01-25,74,105,0
Ashland,2021-01-26,70,191,0
Ashland,2021-01-27,84,78,0
Ashland,2021-01-28,52,59,0
Ashland,2021-01-29,522,87,0
Ashland,2021-01-30,34,3,0
Ashland,2021-01-31,16,5,0
Ashland,2021-02-01,36,100,0
Ashland,2021-02-02,52,57,0
Ashland,2021-02-03,41,133,0
Ashland,2021-02-04,111,109,0
Ashland,2021-02-05,284,108,0
Ashland,2021-02-06,41,44,0
Ashland,2021-02-07,20,5,0
Ashland,2021-02-08,56,115,0
Ashland,2021-02-09,33,63,0
Ashland,2021-02-10,74,78,0
Ashland,2021-02-11,347,153,0
Ashland,2021-02-12,73,128,0
Ashland,2021-02-13,34,16,0
Ashland,2021-02-14,11,16,0
Ashland,2021-02-15,37,62,0
Ashland,2021-02-16,28,59,0
Ashland,2021-02-17,133,96,0
Ashland,2021-02-18,36,57,0
Ashland,2021-02-19,563,381,0
Ashland,2021-02-20,7,44,0
Ashland,2021-02-21,3,33,0
Ashland,2021-02-22,12,24,0
Ashland,2021-02-23,189,64,0
Ashland,2021-02-24,25,56,0
Ashland,2021-02-25,124,542,0
Ashland,2021-02-26,507,91,0
Ashland,2021-02-27,64,23,0
Ashland,2021-02-28,27,22,0
Ashland,2021-03-01,77,67,0
Ashland,2021-03-02,112,39,0
Ashland,2021-03-03,398,68,0
Ashland,2021-03-04,575,300,0
Ashland,2021-03-05,407,352,0
Ashland,2021-03-06,68,42,0
Ashland,2021-03-07,17,16,0
Ashland,2021-03-08,367,312,0
Ashland,2021-03-09,149,53,0
Ashland,2021-03-10,517,64,0
Ashland,2021-03-11,171,425,0
Ashland,2021-03-12,849,499,0
Ashland,2021-03-13,79,63,0
Ashland,2021-03-14,26,5,0
Ashland,2021-03-15,54,15,0
Ashland,2021-03-16,130,63,0
Ashland,2021-03-17,539,98,0
Ashland,2021-03-18,598,147,0
Ashland,2021-03-19,98,78,0
Ashland,2021-03-20,60,9,0
Ashland,2021-03-21,14,9,0
Ashland,2021-03-22,92,20,0
Ashland,2021-03-23,82,75,0
Ashland,2021-03-24,418,122,0
Ashland,2021-03-25,68,104,0
Ashland,2021-03-26,335,669,0
Ashland,2021-03-27,57,51,0
Ashland,2021-03-28,18,20,0
Ashland,2021-03-29,37,59,0
Ashland,2021-03-30,76,85,0
Ashland,2021-03-31,425,191,0
Ashland,2021-04-01,113,117,0
Ashland,2021-04-02,199,806,0
Ashland,2021-04-03,42,125,0
Ashland,2021-04-04,15,18,0
Ashland,2021-04-05,40,71,0
Ashland,2021-04-06,73,113,0
Ashland,2021-04-07,233,206,0
Ashland,2021-04-08,303,1171,0
Ashland,2021-04-09,82,145,0
Ashland,2021-04-10,29,80,0
Ashland,2021-04-11,16,32,0
Ashland,2021-04-12,48,78,0
Ashland,2021-04-13,80,89,0
Ashland,2021-04-14,69,76,0
Ashland,2021-04-15,124,89,0
Ashland,2021-04-16,124,816,0
Ashland,2021-04-17,66,66,0
Ashland,2021-04-18,17,19,0
Ashland,2021-04-19,66,50,0
Ashland,2021-04-20,72,60,0
Ashland,2021-04-21,134,343,0
Ashland,2021-04-22,91,69,0
Ashland,2021-04-23,127,353,0
Ashland,2021-04-24,72,92,0
Ashland,2021-04-25,19,9,0
Ashland,2021-04-26,41,34,0
Ashland,2021-04-27,61,62,0
Ashland,2021-04-28,118,276,0
Ashland,2021-04-29,118,206,0
Ashland,2021-04-30,64,84,0
Ashland,2021-05-01,34,75,0
Ashland,2021-05-02,18,9,0
Ashland,2021-05-03,30,38,0
Ashland,2021-05-04,45,48,0
Ashland,2021-05-05,38,51,0
Ashland,2021-05-06,43,81,0
Ashland,2021-05-07,73,228,0
Ashland,2021-05-08,26,72,0
Ashland,2021-05-09,9,13,0
Ashland,2021-05-10,27,36,0
Ashland,2021-05-11,39,52,0
Ashland,2021-05-12,49,86,0
Ashland,2021-05-13,85,131,0
Ashland,2021-05-14,98,89,0
Ashland,2021-05-15,125,103,0
Ashland,2021-05-16,46,9,0
Ashland,2021-05-17,86,58,0
Ashland,2021-05-18,95,58,0
Ashland,2021-05-19,82,50,0
Ashland,2021-05-20,58,47,0
Ashland,2021-05-21,188,220,0
Ashland,2021-05-22,62,61,0
Ashland,2021-05-23,50,17,0
Ashland,2021-05-24,42,32,0
Ashland,2021-05-25,49,52,0
Ashland,2021-05-26,53,64,0
Ashland,2021-05-27,69,82,0
Ashland,2021-05-28,46,81,0
Ashland,2021-05-29,29,42,0
Ashland,2021-05-30,14,16,0
Ashland,2021-05-31,21,26,0
Ashland,2021-06-01,15,36,0
Ashland,2021-06-02,46,45,0
Ashland,2021-06-03,50,79,0
Ashland,2021-06-04,51,124,0
Ashland,2021-06-05,19,36,0
Ashland,2021-06-06,6,25,0
Ashland,2021-06-07,28,56,0
Ashland,2021-06-08,41,71,0
Ashland,2021-06-09,37,64,0
Ashland,2021-06-10,39,89,0
Ashland,2021-06-11,40,89,0
Ashland,2021-06-12,17,74,0
Ashland,2021-06-13,4,31,0
Ashland,2021-06-14,16,59,0
Ashland,2021-06-15,24,89,0
Ashland,2021-06-16,11,44,0
Ashland,2021-06-17,25,82,0
Ashland,2021-06-18,13,71,0
Ashland,2021-06-19,12,48,0
Ashland,2021-06-20,6,23,0
Ashland,2021-06-21,17,23,0
Ashland,2021-06-22,9,30,0
Ashland,2021-06-23,21,54,0
Ashland,2021-06-24,19,36,0
Ashland,2021-06-25,19,30,0
Ashland,2021-06-26,8,27,0
Ashland,2021-06-27,1,9,0
Ashland,2021-06-28,19,40,0
Ashland,2021-06-29,11,31,0
Ashland,2021-06-30,26,27,0
Ashland,2021-07-01,23,29,0
Ashland,2021-07-02,26,35,0
Ashland,2021-07-03,11,17,0
Ashland,2021-07-04,6,0,0
Ashland,2021-07-05,8,13,0
Ashland,2021-07-06,19,27,0
Ashland,2021-07-07,21,19,0
Ashland,2021-07-08,12,23,0
Ashland,2021-07-09,16,11,0
Ashland,2021-07-10,13,16,0
Ashland,2021-07-11,3,6,0
Ashland,2021-07-12,2,13,0
Ashland,2021-07-13,18,25,0
Ashland,2021-07-14,19,21,0
Ashland,2021-07-15,9,11,0
Ashland,2021-07-16,15,11,0
Ashland,2021-07-17,8,15,0
Ashland,2021-07-18,10,3,0
Ashland,2021-07-19,28,8,0
Ashland,2021-07-20,22,14,0
Ashland,2021-07-21,28,19,0
Ashland,2021-07-22,27,14,0
Ashland,2021-07-23,25,35,0
Ashland,2021-07-24,21,5,0
Ashland,2021-07-25,14,8,0
Ashland,2021-07-26,27,11,0
Ashland,2021-07-27,42,12,0
Ashland,2021-07-28,41,15,0
Ashland,2021-07-29,35,12,0
Ashland,2021-07-30,57,28,0
Ashland,2021-07-31,17,19,0
Ashland,2021-08-01,21,7,0
Ashland,2021-08-02,36,17,0
Ashland,2021-08-03,47,21,0
Ashland,2021-08-04,51,26,0
Ashland,2021-08-05,32,17,0
Ashland,2021-08-06,56,22,0
Ashland,2021-08-07,19,9,0
Ashland,2021-08-08,12,10,0
Ashland,2021-08-09,42,23,0
Ashland,2021-08-10,37,20,0
Ashland,2021-08-11,31,31,0
Ashland,2021-08-12,22,18,0
Ashland,2021-08-13,62,24,1
Ashland,2021-08-14,21,14,1
Ashland,2021-08-15,10,4,0
Ashland,2021-08-16,38,36,6
Ashland,2021-08-17,33,22,6
Ashland,2021-08-18,45,20,9
Ashland,2021-08-19,37,34,10
Ashland,2021-08-20,36,30,6
Ashland,2021-08-21,32,13,1
Ashland,2021-08-22,16,17,3
Ashland,2021-08-23,39,35,3
Ashland,2021-08-24,34,32,2
Ashland,2021-08-25,43,42,9
Ashland,2021-08-26,48,31,5
Ashland,2021-08-27,64,48,2
Ashland,2021-08-28,28,19,1
Ashland,2021-08-29,25,19,1
Ashland,2021-08-30,37,34,7
Ashland,2021-08-31,36,31,0
Ashland,2021-09-01,64,27,7
Ashland,2021-09-02,45,28,5
Ashland,2021-09-03,66,46,6
Ashland,2021-09-04,34,19,3
Ashland,2021-09-05,26,18,0
Ashland,2021-09-06,17,11,1
Ashland,2021-09-07,64,31,1
Ashland,2021-09-08,45,27,1
Ashland,2021-09-09,44,35,4
Ashland,2021-09-10,90,64,7
Ashland,2021-09-11,46,30,0
Ashland,2021-09-12,9,11,1
Ashland,2021-09-13,41,37,6
Ashland,2021-09-14,39,26,0
Ashland,2021-09-15,51,41,7
Ashland,2021-09-16,52,47,8
Ashland,2021-09-17,42,46,9
Ashland,2021-09-18,22,29,2
Ashland,2021-09-19,9,24,2
Ashland,2021-09-20,45,28,1
Ashland,2021-09-21,22,24,3
Ashland,2021-09-22,33,37,1
Ashland,2021-09-23,31,22,1
Ashland,2021-09-24,35,46,19
Ashland,2021-09-25,20,31,33
Ashland,2021-09-26,11,24,15
Ashland,2021-09-27,20,39,53
Ashland,2021-09-28,24,35,50
Ashland,2021-09-29,37,37,81
Ashland,2021-09-30,20,45,58
Ashland,2021-10-01,26,53,57
Ashland,2021-10-02,16,26,25
Ashland,2021-10-03,12,28,17
Ashland,2021-10-04,24,34,64
Ashland,2021-10-05,17,42,55
Ashland,2021-10-06,33,36,36
Ashland,2021-10-07,20,40,87
Ashland,2021-10-08,28,54,49
Ashland,2021-10-09,12,25,44
Ashland,2021-10-10,9,9,17
Ashland,2021-10-11,24,18,44
Ashland,2021-10-12,14,23,40
Ashland,2021-10-13,9,18,76
Ashland,2021-10-14,21,24,54
Ashland,2021-10-15,37,42,46
Ashland,2021-10-16,11,22,29
Ashland,2021-10-17,12,19,11
Ashland,2021-10-18,33,30,88
Ashland,2021-10-19,18,21,41
Ashland,2021-10-20,32,22,91
Ashland,2021-10-21,30,17,61
Ashland,2021-10-22,42,23,98
Ashland,2021-10-23,13,15,54
Ashland,2021-10-24,10,9,39
Ashland,2021-10-25,30,20,140
Ashland,2021-10-26,32,22,125
Ashland,2021-10-27,26,28,219
Ashland,2021-10-28,20,11,190
Ashland,2021-10-29,36,33,189
Ashland,2021-10-30,7,13,57
Ashland,2021-10-31,3,11,27
Ashland,2021-11-01,19,19,89
Ashland,2021-11-02,27,16,132
Ashland,2021-11-03,22,23,165
Ashland,2021-11-04,21,24,148
Ashland,2021-11-05,19,28,153
Ashland,2021-11-06,11,13,47
Ashland,2021-11-07,7,8,34
Ashland,2021-11-08,34,36,117
Ashland,2021-11-09,30,25,101
Ashland,2021-11-10,12,24,227
Ashland,2021-11-11,24,24,105
Ashland,2021-11-12,35,44,203
Ashland,2021-11-13,22,16,44
Ashland,2021-11-14,5,6,30
Ashland,2021-11-15,38,32,115
Ashland,2021-11-16,25,26,171
Ashland,2021-11-17,98,30,83
Ashland,2021-11-18,20,35,182
Ashland,2021-11-19,18,41,152
Ashland,2021-11-20,17,8,57
Ashland,2021-11-21,8,6,36
Ashland,2021-11-22,30,37,137
Ashland,2021-11-23,38,28,153
Ashland,2021-11-24,33,38,118
Ashland,2021-11-25,0,3,5
Ashland,2021-11-26,28,20,76
Ashland,2021-11-27,5,12,40
Ashland,2021-11-28,3,6,41
Ashland,2021-11-29,40,25,114
Ashland,2021-11-30,28,25,160
Ashland,2021-12-01,24,21,160
Ashland,2021-12-02,30,20,159
Ashland,2021-12-03,40,36,195
Ashland,2021-12-04,11,23,74
Ashland,2021-12-05,14,12,33
Ashland,2021-12-06,25,34,173
Ashland,2021-12-07,21,17,141
Ashland,2021-12-08,17,34,163
Ashland,2021-12-09,20,35,158
Ashland,2021-12-10,15,31,102
Ashland,2021-12-11,8,22,57
Ashland,2021-12-12,4,11,36
Ashland,2021-12-13,20,20,140
Ashland,2021-12-14,18,26,119
Ashland,2021-12-15,26,49,157
Ashland,2021-12-16,20,22,138
Ashland,2021-12-17,23,28,154
Ashland,2021-12-18,9,14,62
Ashland,2021-12-19,6,8,39
Ashland,2021-12-20,32,36,142
Ashland,2021-12-21,29,27,132
Ashland,2021-12-22,36,30,142
Ashland,2021-12-23,32,20,118
Ashland,2021-12-24,10,6,25
Ashland,2021-12-25,0,0,0
Ashland,2021-12-26,8,14,28
Ashland,2021-12-27,29,22,94
Ashland,2021-12-28,61,42,251
Ashland,2021-12-29,36,15,105
Ashland,2021-12-30,22,23,96
Ashland,2021-12-31,15,9,55
Ashland,2022-01-01,4,1,3
Ashland,2022-01-02,13,7,23
Ashland,2022-01-03,17,30,101
Ashland,2022-01-04,15,17,68
Ashland,2022-01-05,19,23,94
Ashland,2022-01-06,30,16,87
Ashland,2022-01-07,35,22,90
Ashland,2022-01-08,13,16,43
Ashland,2022-01-09,6,9,30
Ashland,2022-01-10,24,21,74
Ashland,2022-01-11,19,16,61
Ashland,2022-01-12,15,24,66
Ashland,2022-01-13,22,14,74
Ashland,2022-01-14,14,20,80
Ashland,2022-01-15,13,4,41
Ashland,2022-01-16,7,6,28
Ashland,2022-01-17,15,19,36
Ashland,2022-01-18,7,13,45
Ashland,2022-01-19,8,24,48
Ashland,2022-01-20,10,23,49
Ashland,2022-01-21,20,25,42
Ashland,2022-01-22,7,4,17
Ashland,2022-01-23,3,7,5
Ashland,2022-01-24,6,13,19
Ashland,2022-01-25,5,9,18
Ashland,2022-01-26,7,12,4
Ashland,2022-01-27,4,16,27
Ashland,2022-01-28,11,21,31
Ashland,2022-01-29,3,16,23
Ashland,2022-01-30,2,8,4
Ashland,2022-01-31,2,16,11
Ashtabula,2020-12-14,0,0,0
Ashtabula,2020-12-15,0,0,0
Ashtabula,2020-12-16,0,0,0
Ashtabula,2020-12-17,2,0,0
Ashtabula,2020-12-18,8,0,0
Ashtabula,2020-12-19,0,0,0
Ashtabula,2020-12-20,0,0,0
Ashtabula,2020-12-21,67,0,0
Ashtabula,2020-12-22,46,0,0
Ashtabula,2020-12-23,316,0,0
Ashtabula,2020-12-24,15,0,0
Ashtabula,2020-12-25,2,0,0
Ashtabula,2020-12-26,45,0,0
Ashtabula,2020-12-27,10,0,0
Ashtabula,2020-12-28,111,0,0
Ashtabula,2020-12-29,279,0,0
Ashtabula,2020-12-30,281,0,0
Ashtabula,2020-12-31,150,1,0
Ashtabula,2021-01-01,128,17,0
Ashtabula,2021-01-02,16,0,0
Ashtabula,2021-01-03,4,0,0
Ashtabula,2021-01-04,144,1,0
Ashtabula,2021-01-05,336,6,0
Ashtabula,2021-01-06,310,4,0
Ashtabula,2021-01-07,300,2,0
Ashtabula,2021-01-08,212,3,0
Ashtabula,2021-01-09,81,0,0
Ashtabula,2021-01-10,3,1,0
Ashtabula,2021-01-11,154,58,0
Ashtabula,2021-01-12,159,5,0
Ashtabula,2021-01-13,267,281,0
Ashtabula,2021-01-14,266,13,0
Ashtabula,2021-01-15,275,4,0
Ashtabula,2021-01-16,10,2,0
Ashtabula,2021-01-17,4,3,0
Ashtabula,2021-01-18,61,24,0
Ashtabula,2021-01-19,217,119,0
Ashtabula,2021-01-20,174,110,0
Ashtabula,2021-01-21,339,81,0
Ashtabula,2021-01-22,301,22,0
Ashtabula,2021-01-23,757,3,0
Ashtabula,2021-01-24,122,7,0
Ashtabula,2021-01-25,373,175,0
Ashtabula,2021-01-26,246,211,0
Ashtabula,2021-01-27,254,298,0
Ashtabula,2021-01-28,609,335,0
Ashtabula,2021-01-29,441,69,0
Ashtabula,2021-01-30,260,73,0
Ashtabula,2021-01-31,38,4,0
Ashtabula,2021-02-01,180,188,0
Ashtabula,2021-02-02,224,199,0
Ashtabula,2021-02-03,274,343,0
Ashtabula,2021-02-04,659,212,0
Ashtabula,2021-02-05,470,275,0
Ashtabula,2021-02-06,257,22,0
Ashtabula,2021-02-07,50,2,0
Ashtabula,2021-02-08,226,104,0
Ashtabula,2021-02-09,112,133,0
Ashtabula,2021-02-10,96,130,0
Ashtabula,2021-02-11,190,355,0
Ashtabula,2021-02-12,308,323,0
Ashtabula,2021-02-13,227,656,0
Ashtabula,2021-02-14,27,25,0
Ashtabula,2021-02-15,87,158,0
Ashtabula,2021-02-16,57,311,0
Ashtabula,2021-02-17,93,261,0
Ashtabula,2021-02-18,84,388,0
Ashtabula,2021-02-19,33,240,0
Ashtabula,2021-02-20,108,62,0
Ashtabula,2021-02-21,17,108,0
Ashtabula,2021-02-22,20,416,0
Ashtabula,2021-02-23,111,226,0
Ashtabula,2021-02-24,372,253,0
Ashtabula,2021-02-25,732,369,0
Ashtabula,2021-02-26,308,320,0
Ashtabula,2021-02-27,200,224,0
Ashtabula,2021-02-28,55,25,0
Ashtabula,2021-03-01,161,95,0
Ashtabula,2021-03-02,278,186,0
Ashtabula,2021-03-03,496,271,0
Ashtabula,2021-03-04,771,682,0
Ashtabula,2021-03-05,396,613,0
Ashtabula,2021-03-06,282,357,0
Ashtabula,2021-03-07,331,314,0
Ashtabula,2021-03-08,319,388,0
Ashtabula,2021-03-09,497,351,0
Ashtabula,2021-03-10,543,317,0
Ashtabula,2021-03-11,981,490,0
Ashtabula,2021-03-12,512,557,0
Ashtabula,2021-03-13,1229,708,0
Ashtabula,2021-03-14,168,113,0
Ashtabula,2021-03-15,318,121,0
Ashtabula,2021-03-16,427,150,0
Ashtabula,2021-03-17,371,265,0
Ashtabula,2021-03-18,887,281,0
Ashtabula,2021-03-19,301,277,0
Ashtabula,2021-03-20,179,182,0
Ashtabula,2021-03-21,51,46,0
Ashtabula,2021-03-22,644,117,0
Ashtabula,2021-03-23,310,265,0
Ashtabula,2021-03-24,519,235,0
Ashtabula,2021-03-25,343,803,0
Ashtabula,2021-03-26,498,318,0
Ashtabula,2021-03-27,543,208,0
Ashtabula,2021-03-28,66,57,0
Ashtabula,2021-03-29,152,169,0
Ashtabula,2021-03-30,876,303,0
Ashtabula,2021-03-31,533,515,0
Ashtabula,2021-04-01,600,723,0
Ashtabula,2021-04-02,276,249,0
Ashtabula,2021-04-03,518,254,0
Ashtabula,2021-04-04,43,68,0
Ashtabula,2021-04-05,202,245,0
Ashtabula,2021-04-06,409,425,0
Ashtabula,2021-04-07,567,405,0
Ashtabula,2021-04-08,577,710,0
Ashtabula,2021-04-09,293,328,0
Ashtabula,2021-04-10,671,608,0
Ashtabula,2021-04-11,60,101,0
Ashtabula,2021-04-12,110,266,0
Ashtabula,2021-04-13,397,322,0
Ashtabula,2021-04-14,229,306,0
Ashtabula,2021-04-15,170,764,0
Ashtabula,2021-04-16,208,282,0
Ashtabula,2021-04-17,380,130,0
Ashtabula,2021-04-18,31,57,0
Ashtabula,2021-04-19,68,600,0
Ashtabula,2021-04-20,154,310,0
Ashtabula,2021-04-21,138,526,0
Ashtabula,2021-04-22,178,286,0
Ashtabula,2021-04-23,158,388,0
Ashtabula,2021-04-24,209,510,0
Ashtabula,2021-04-25,60,41,0
Ashtabula,2021-04-26,132,116,0
Ashtabula,2021-04-27,249,724,0
Ashtabula,2021-04-28,193,465,0
Ashtabula,2021-04-29,192,517,0
Ashtabula,2021-04-30,143,361,0
Ashtabula,2021-05-01,183,580,0
Ashtabula,2021-05-02,58,55,0
Ashtabula,2021-05-03,66,97,0
Ashtabula,2021-05-04,134,260,0
Ashtabula,2021-05-05,125,337,0
Ashtabula,2021-05-06,223,725,0
Ashtabula,2021-05-07,163,344,0
Ashtabula,2021-05-08,146,462,0
Ashtabula,2021-05-09,17,39,0
Ashtabula,2021-05-10,54,66,0
Ashtabula,2021-05-11,125,357,0
Ashtabula,2021-05-12,98,203,0
Ashtabula,2021-05-13,173,209,0
Ashtabula,2021-05-14,218,177,0
Ashtabula,2021-05-15,182,364,0
Ashtabula,2021-05-16,74,32,0
Ashtabula,2021-05-17,180,97,0
Ashtabula,2021-05-18,280,299,0
Ashtabula,2021-05-19,217,221,0
Ashtabula,2021-05-20,247,231,0
Ashtabula,2021-05-21,206,193,0
Ashtabula,2021-05-22,205,185,0
Ashtabula,2021-05-23,47,56,0
Ashtabula,2021-05-24,133,105,0
Ashtabula,2021-05-25,163,223,0
Ashtabula,2021-05-26,123,108,0
Ashtabula,2021-05-27,194,223,0
Ashtabula,2021-05-28,158,184,0
Ashtabula,2021-05-29,90,90,0
Ashtabula,2021-05-30,36,31,0
Ashtabula,2021-05-31,18,37,0
Ashtabula,2021-06-01,139,165,0
Ashtabula,2021-06-02,109,91,0
Ashtabula,2021-06-03,89,192,0
Ashtabula,2021-06-04,92,214,0
Ashtabula,2021-06-05,72,149,0
Ashtabula,2021-06-06,32,90,0
Ashtabula,2021-06-07,47,119,0
Ashtabula,2021-06-08,87,183,0
Ashtabula,2021-06-09,67,152,0
Ashtabula,2021-06-10,56,197,0
Ashtabula,2021-06-11,82,161,0
Ashtabula,2021-06-12,69,148,0
Ashtabula,2021-06-13,30,89,0
Ashtabula,2021-06-14,64,100,0
Ashtabula,2021-06-15,74,185,0
Ashtabula,2021-06-16,58,156,0
Ashtabula,2021-06-17,50,171,0
Ashtabula,2021-06-18,47,129,0
Ashtabula,2021-06-19,27,98,0
Ashtabula,2021-06-20,22,51,0
Ashtabula,2021-06-21,24,42,0
Ashtabula,2021-06-22,46,122,0
Ashtabula,2021-06-23,63,118,0
Ashtabula,2021-06-24,50,115,0
Ashtabula,2021-06-25,61,83,0
Ashtabula,2021-06-26,26,50,0
Ashtabula,2021-06-27,13,25,0
Ashtabula,2021-06-28,26,49,0
Ashtabula,2021-06-29,48,97,0
Ashtabula,2021-06-30,45,90,0
Ashtabula,2021-07-01,30,63,0
Ashtabula,2021-07-02,50,58,0
Ashtabula,2021-07-03,34,56,0
Ashtabula,2021-07-04,1,5,0
Ashtabula,2021-07-05,22,39,0
Ashtabula,2021-07-06,35,84,0
Ashtabula,2021-07-07,20,50,0
Ashtabula,2021-07-08,39,45,0
Ashtabula,2021-07-09,37,47,0
Ashtabula,2021-07-10,41,40,0
Ashtabula,2021-07-11,26,34,0
Ashtabula,2021-07-12,36,48,0
Ashtabula,2021-07-13,60,71,0
Ashtabula,2021-07-14,20,36,0
Ashtabula,2021-07-15,75,49,0
Ashtabula,2021-07-16,42,52,0
Ashtabula,2021-07-17,29,20,0
Ashtabula,2021-07-18,22,11,0
Ashtabula,2021-07-19,48,33,0
Ashtabula,2021-07-20,49,61,0
Ashtabula,2021-07-21,62,47,0
Ashtabula,2021-07-22,50,51,0
Ashtabula,2021-07-23,57,55,0
Ashtabula,2021-07-24,34,24,0
Ashtabula,2021-07-25,21,12,0
Ashtabula,2021-07-26,40,27,0
Ashtabula,2021-07-27,80,41,0
Ashtabula,2021-07-28,61,29,0
Ashtabula,2021-07-29,68,40,0
Ashtabula,2021-07-30,104,52,0
Ashtabula,2021-07-31,38,22,0
Ashtabula,2021-08-01,49,17,0
Ashtabula,2021-08-02,52,38,0
Ashtabula,2021-08-03,85,53,0
Ashtabula,2021-08-04,72,35,0
Ashtabula,2021-08-05,53,40,0
Ashtabula,2021-08-06,133,47,0
Ashtabula,2021-08-07,44,26,0
Ashtabula,2021-08-08,50,31,0
Ashtabula,2021-08-09,65,45,0
Ashtabula,2021-08-10,92,71,0
Ashtabula,2021-08-11,96,50,0
Ashtabula,2021-08-12,73,46,0
Ashtabula,2021-08-13,75,63,2
Ashtabula,2021-08-14,51,45,14
Ashtabula,2021-08-15,29,23,2
Ashtabula,2021-08-16,77,66,15
Ashtabula,2021-08-17,80,70,9
Ashtabula,2021-08-18,70,53,9
Ashtabula,2021-08-19,83,41,11
Ashtabula,2021-08-20,92,45,13
Ashtabula,2021-08-21,29,33,6
Ashtabula,2021-08-22,49,62,2
Ashtabula,2021-08-23,116,71,17
Ashtabula,2021-08-24,92,54,22
Ashtabula,2021-08-25,78,45,26
Ashtabula,2021-08-26,75,51,11
Ashtabula,2021-08-27,68,105,16
Ashtabula,2021-08-28,49,40,9
Ashtabula,2021-08-29,31,35,6
Ashtabula,2021-08-30,70,58,4
Ashtabula,2021-08-31,68,71,23
Ashtabula,2021-09-01,62,61,15
Ashtabula,2021-09-02,58,36,4
Ashtabula,2021-09-03,67,64,14
Ashtabula,2021-09-04,36,38,8
Ashtabula,2021-09-05,38,47,6
Ashtabula,2021-09-06,26,26,0
Ashtabula,2021-09-07,65,98,22
Ashtabula,2021-09-08,83,63,9
Ashtabula,2021-09-09,60,60,20
Ashtabula,2021-09-10,76,85,8
Ashtabula,2021-09-11,63,64,3
Ashtabula,2021-09-12,43,31,1
Ashtabula,2021-09-13,84,76,6
Ashtabula,2021-09-14,56,95,11
Ashtabula,2021-09-15,51,52,9
Ashtabula,2021-09-16,71,91,2
Ashtabula,2021-09-17,50,59,9
Ashtabula,2021-09-18,42,30,8
Ashtabula,2021-09-19,45,46,1
Ashtabula,2021-09-20,57,78,6
Ashtabula,2021-09-21,78,78,15
Ashtabula,2021-09-22,46,39,9
Ashtabula,2021-09-23,32,50,12
Ashtabula,2021-09-24,44,54,35
Ashtabula,2021-09-25,27,47,86
Ashtabula,2021-09-26,39,51,45
Ashtabula,2021-09-27,44,36,107
Ashtabula,2021-09-28,60,65,170
Ashtabula,2021-09-29,43,60,95
Ashtabula,2021-09-30,28,49,104
Ashtabula,2021-10-01,40,65,102
Ashtabula,2021-10-02,31,29,57
Ashtabula,2021-10-03,21,31,52
Ashtabula,2021-10-04,45,53,135
Ashtabula,2021-10-05,47,52,144
Ashtabula,2021-10-06,51,65,76
Ashtabula,2021-10-07,45,36,164
Ashtabula,2021-10-08,47,46,99
Ashtabula,2021-10-09,26,40,176
Ashtabula,2021-10-10,16,31,29
Ashtabula,2021-10-11,35,45,148
Ashtabula,2021-10-12,33,49,102
Ashtabula,2021-10-13,21,37,79
Ashtabula,2021-10-14,62,60,109
Ashtabula,2021-10-15,34,45,97
Ashtabula,2021-10-16,21,24,34
Ashtabula,2021-10-17,15,28,54
Ashtabula,2021-10-18,31,33,77
Ashtabula,2021-10-19,33,49,138
Ashtabula,2021-10-20,25,29,120
Ashtabula,2021-10-21,22,27,107
Ashtabula,2021-10-22,35,36,168
Ashtabula,2021-10-23,41,24,169
Ashtabula,2021-10-24,30,20,134
Ashtabula,2021-10-25,50,42,380
Ashtabula,2021-10-26,55,42,617
Ashtabula,2021-10-27,34,24,405
