X,Y,FID,NAME,CLASS,ST,STFIPS,PLACEFIPS,CAPITAL,POP_CLASS,POPULATION
-93.75386826,41.56549893,360,West Des Moines,city,IA,19,1983910, ,7,67853
-97.13633909,37.68752708,361,Andover,city,KS,20,2001800, ,6,13395
-97.0388744,37.07070483,362,Arkansas City,city,KS,20,2002300, ,6,12329
-95.12982203,39.56432158,363,Atchison,city,KS,20,2002900, ,6,10985
-95.629659,37.03448215,364,Coffeyville,city,KS,20,2014600, ,5,9760
-97.25593233,37.55690604,365,Derby,city,KS,20,2017800, ,6,23214
-100.0217638,37.76026872,366,Dodge City,city,KS,20,2018250, ,6,28731
-96.86338796,37.82292235,367,El Dorado,city,KS,20,2020075, ,6,13255
-96.19158798,38.40982669,368,Emporia,city,KS,20,2021275, ,6,25027
-100.8604271,37.97785548,369,Garden City,city,KS,20,2025325, ,6,27165
-94.92951824,38.81578043,370,Gardner,city,KS,20,2025425, ,6,21502
-98.7776459,38.36561888,371,Great Bend,city,KS,20,2028300, ,6,15726
-99.32133398,38.88087205,372,Hays,city,KS,20,2031100, ,6,21128
-97.3506901,37.56569152,373,Haysville,city,KS,20,2031125, ,6,11057
-97.90823239,38.06718926,374,Hutchinson,city,KS,20,2033625, ,6,41690
-96.843978,39.02651419,375,Junction City,city,KS,20,2035750, ,6,24838
-94.62878391,39.11180231,376,Kansas City,city,KS,20,2036000, ,8,154301
-94.89168646,39.24259631,377,Lansing,city,KS,20,2038650, ,6,11753
-95.23590689,38.9713972,378,Lawrence,city,KS,20,2038900, ,7,94902
-94.92473642,39.32274111,379,Leavenworth,city,KS,20,2039000, ,6,36692
-94.62582531,38.90760809,380,Leawood,city,KS,20,2039075, ,6,34984
-94.74069109,38.95989631,381,Lenexa,city,KS,20,2039350, ,7,53840
-100.9288027,37.04683604,382,Liberal,city,KS,20,2039825, ,6,20757
-97.66114146,38.37111654,383,McPherson,city,KS,20,2043950, ,6,13310
-96.56423845,39.17834341,384,Manhattan,city,KS,20,2044250, ,7,56106
-94.69339027,39.01859553,385,Merriam,city,KS,20,2046000, ,6,11574
-97.34547783,38.03674815,386,Newton,city,KS,20,2050475, ,6,19498
-94.81875046,38.88435486,387,Olathe,city,KS,20,2052575, ,8,138786
-95.26568297,38.60456391,388,Ottawa,city,KS,20,2053550, ,6,12686
-94.67204246,38.98616842,389,Overland Park,city,KS,20,2053775, ,8,188657
-95.26640295,37.34273503,390,Parsons,city,KS,20,2054675, ,6,10269
-94.6981786,37.41447899,391,Pittsburg,city,KS,20,2056025, ,6,20290
-94.63610846,38.98737314,392,Prairie Village,city,KS,20,2057575, ,6,22553
-97.61258554,38.81509171,393,Salina,city,KS,20,2062700, ,6,48108
-94.71645729,39.02323176,394,Shawnee,city,KS,20,2064500, ,7,67018
-95.69658413,39.03826207,395,Topeka,city,KS,20,2071000,State,8,129051
-97.34226726,37.69134449,396,Wichita,city,KS,20,2079000, ,8,399072
-96.98508741,37.23788195,397,Winfield,city,KS,20,2079950, ,6,12061
-82.64487163,38.45927698,398,Ashland,city,KY,21,2102368, ,6,21833
-85.4607245,37.81982078,399,Bardstown,city,KY,21,2103628, ,6,13109
-84.2897,37.57909834,400,Berea,city,KY,21,2105842, ,6,14548
-118.3585394,33.93805646,401,Lennox,Census Designated Place,CA,6,641180, ,6,23374
-121.2926564,38.87531485,402,Lincoln,city,CA,6,641474, ,6,48413
-121.5421614,39.12413244,403,Linda,Census Designated Place,CA,6,641572, ,6,19207
-119.0901493,36.20785691,404,Lindsay,city,CA,6,641712, ,6,12366
-121.9804153,36.98602351,405,Live Oak,Census Designated Place,CA,6,641922, ,6,17992
-121.7555418,37.6824132,406,Livermore,city,CA,6,641992, ,7,89334
-120.7239495,37.38736697,407,Livingston,city,CA,6,642006, ,6,13301
-121.2814824,38.12577735,408,Lodi,city,CA,6,642202, ,7,64902
-117.2503671,34.04475498,409,Loma Linda,city,CA,6,642370, ,6,25148
-118.3174494,33.79331433,410,Lomita,city,CA,6,642468, ,6,21421
-120.4539905,34.64924236,411,Lompoc,city,CA,6,642524, ,6,45173
-118.1886906,33.77100378,412,Long Beach,city,CA,6,643000, ,8,481144
-118.059361,33.79718024,413,Los Alamitos,city,CA,6,643224, ,6,12147
-122.1124078,37.38265339,414,Los Altos,city,CA,6,643280, ,6,31508
-118.2705823,34.05278961,415,Los Angeles,city,CA,6,644000, ,10,3986442
-120.8406698,37.06300912,416,Los Banos,city,CA,6,644028, ,6,39316
-121.9742363,37.22269358,417,Los Gatos,town,CA,6,644112, ,6,31746
-120.8242755,35.31110512,418,Los Osos,Census Designated Place,CA,6,644182, ,6,14636
-118.2016542,33.92396365,419,Lynwood,city,CA,6,644574, ,7,73002
-119.232729,35.67794966,420,McFarland,city,CA,6,644826, ,6,14368
-124.0802095,40.93734128,421,McKinleyville,Census Designated Place,CA,6,644910, ,6,16029
-120.0763422,36.9648873,422,Madera,city,CA,6,645022, ,7,65212
-121.5817809,39.8042652,423,Magalia,Census Designated Place,CA,6,645120, ,6,11569
-118.687282,34.03684821,424,Malibu,city,CA,6,645246, ,6,13301
-118.3971376,33.88946258,425,Manhattan Beach,city,CA,6,645400, ,6,36133
-121.2270861,37.79399745,426,Manteca,city,CA,6,645484, ,7,75317
-121.7894977,36.68122654,427,Marina,city,CA,6,645778, ,6,20941
-122.1335157,38.01277586,428,Martinez,city,CA,6,646114, ,6,37901
-121.5914438,39.1485741,429,Marysville,city,CA,6,646170, ,6,12519
-118.1876817,33.98850707,430,Maywood,city,CA,6,646492, ,6,27469
-117.2849604,33.83327924,431,Mead Valley,Census Designated Place,CA,6,646646, ,6,19591
-120.3777919,36.75530048,432,Mendota,city,CA,6,646828, ,6,11639
-117.1563308,33.68261556,433,Menifee,city,CA,6,646842, ,7,91164
-122.1820063,37.44945751,434,Menlo Park,city,CA,6,646870, ,6,33653
-120.4772196,37.30557812,435,Merced,city,CA,6,646898, ,7,82981
-122.4023233,37.59934691,436,Millbrae,city,CA,6,647486, ,6,23025
-122.54246,37.90879737,437,Mill Valley,city,CA,6,647710, ,6,14580
-121.8910822,37.43397896,438,Milpitas,city,CA,6,647766, ,7,76057
-117.6551812,33.60926099,439,Mission Viejo,city,CA,6,648256, ,7,98052
-120.9888886,37.66065547,440,Modesto,city,CA,6,648354, ,8,211110
-117.9921156,34.16502689,441,Monrovia,city,CA,6,648648, ,6,37994
-117.6980546,34.07144475,442,Montclair,city,CA,6,648788, ,6,39129
-118.1107918,34.01544889,443,Montebello,city,CA,6,648816, ,7,65102
-121.8965288,36.59487092,444,Monterey,city,CA,6,648872, ,6,28520
-118.1325373,34.0497189,445,Monterey Park,city,CA,6,648914, ,7,62871
-118.8769731,34.28550885,446,Moorpark,city,CA,6,649138, ,6,36821
-122.122519,37.84387816,447,Moraga,town,CA,6,649187, ,6,17592
-117.2508917,33.9184798,448,Moreno Valley,city,CA,6,649270, ,8,205045
-121.6409924,37.13243067,449,Morgan Hill,city,CA,6,649278, ,6,44859
-120.8460475,35.36635833,450,Morro Bay,city,CA,6,649362, ,6,10649
-121.5452671,37.77401012,451,Mountain House,Census Designated Place,CA,6,649582, ,6,15065
-122.0810985,37.40105523,452,Mountain View,city,CA,6,649670, ,7,82179
-117.1909151,33.5719795,453,Murrieta,city,CA,6,650076, ,8,109737
-117.3481981,34.15479333,454,Muscoy,Census Designated Place,CA,6,650132, ,6,11161
-122.2806683,38.28934757,455,Napa,city,CA,6,650258, ,7,80366
-117.0929536,32.67075702,456,National City,city,CA,6,650398, ,7,62243
-122.031102,37.52039939,457,Newark,city,CA,6,650916, ,6,46027
-121.020803,37.31559831,458,Newman,city,CA,6,651140, ,6,10968
-117.9171796,33.62346844,459,Newport Beach,city,CA,6,651182, ,7,90832
-120.4990122,35.032283,460,Nipomo,Census Designated Place,CA,6,651476, ,6,17767
-117.5499684,33.92535103,461,Norco,city,CA,6,651560, ,6,27325
-121.102928,38.93658276,462,North Auburn,Census Designated Place,CA,6,651637, ,6,13814
-122.2034402,37.47537039,463,North Fair Oaks,Census Designated Place,CA,6,651840, ,6,15303
-121.3659748,38.6970837,464,North Highlands,Census Designated Place,CA,6,651924, ,6,46506
-117.796214,33.75414753,465,North Tustin,Census Designated Place,CA,6,652379, ,6,26469
-118.0829093,33.90689009,466,Norwalk,city,CA,6,652526, ,8,109144
-122.557454,38.09161702,467,Novato,city,CA,6,652582, ,7,53753
-120.8480251,37.7619969,468,Oakdale,city,CA,6,652694, ,6,22288
-122.296043,37.81057809,469,Oakland,city,CA,6,653000, ,8,424072
-121.6948932,37.99280407,470,Oakley,city,CA,6,653070, ,6,40272
-118.7669223,34.18496699,471,Oak Park,Census Designated Place,CA,6,653116, ,6,14245
-117.35678,33.20405814,472,Oceanside,city,CA,6,653322, ,8,178228
-119.0278976,35.42493646,473,Oildale,Census Designated Place,CA,6,653448, ,6,34776
-121.5549331,39.08167454,474,Olivehurst,Census Designated Place,CA,6,653714, ,6,14087
-117.6449617,34.06569793,475,Ontario,city,CA,6,653896, ,8,172766
-117.860993,33.80499982,476,Orange,city,CA,6,653980, ,8,143309
-121.2207999,38.68801956,477,Orangevale,Census Designated Place,CA,6,654092, ,6,36180
-120.4268322,34.86676592,478,Orcutt,Census Designated Place,CA,6,654120, ,6,30916
-122.1790738,37.88079593,479,Orinda,city,CA,6,654232, ,6,18871
-121.5645622,39.50011708,480,Oroville,city,CA,6,654386, ,6,16418
-119.1752592,34.19587017,481,Oxnard,city,CA,6,654652, ,8,208362
-122.4780159,37.6111322,482,Pacifica,city,CA,6,654806, ,6,38986
-121.9258688,36.61906731,483,Pacific Grove,city,CA,6,654848, ,6,15485
-118.1104253,34.57356013,484,Palmdale,city,CA,6,655156, ,8,162644
-116.3637465,33.75171187,485,Palm Desert,city,CA,6,655184, ,7,52429
-116.513629,33.82202499,486,Palm Springs,city,CA,6,655254, ,6,47917
-122.156712,37.44567831,487,Palo Alto,city,CA,6,655282, ,7,70608
-118.3973409,33.78717847,488,Palos Verdes Estates,city,CA,6,655380, ,6,13939
-121.6063228,39.7558111,489,Paradise,town,CA,6,655520, ,6,27028
-118.1651309,33.89760795,490,Paramount,city,CA,6,655618, ,7,55901
-121.4518332,38.49939236,491,Parkway,Census Designated Place,CA,6,655800, ,6,15674
-119.5418199,36.60914442,492,Parlier,city,CA,6,655856, ,6,15451
-118.1389129,34.159755,493,Pasadena,city,CA,6,656000, ,8,143928
-121.1469245,37.46763456,494,Patterson,city,CA,6,656112, ,6,21480
-117.2232985,33.78971467,495,Perris,city,CA,6,656700, ,7,76204
-122.6267538,38.24232499,496,Petaluma,city,CA,6,656784, ,7,60738
-117.5667204,34.43363583,497,Phelan,Census Designated Place,CA,6,656826, ,6,14914
-118.0887338,33.99018573,498,Pico Rivera,city,CA,6,656924, ,7,65016
-122.2300242,37.82253645,499,Piedmont,city,CA,6,656938, ,6,11326
-122.2830278,37.99288923,500,Pinole,city,CA,6,657288, ,6,19500
-121.9096455,38.02264819,501,Pittsburg,city,CA,6,657456, ,7,71065
-117.8552128,33.88085678,502,Placentia,city,CA,6,657526, ,7,53156
-120.7979419,38.73087329,503,Placerville,city,CA,6,657540, ,6,10691
-122.0759002,37.95415699,504,Pleasant Hill,city,CA,6,657764, ,6,34910
-121.8805047,37.66601752,505,Pleasanton,city,CA,6,657792, ,7,77613
-117.762555,34.05850595,506,Pomona,city,CA,6,658072, ,8,156180
-119.0243325,36.06120415,507,Porterville,city,CA,6,658240, ,7,56711
-119.2033688,34.16195543,508,Port Hueneme,city,CA,6,658296, ,6,22706
-117.0465244,32.95646193,509,Poway,city,CA,6,658520, ,7,50138
-121.6555088,36.80634793,510,Prunedale,Census Designated Place,CA,6,658870, ,6,18400
-118.2163307,34.65268262,511,Quartz Hill,Census Designated Place,CA,6,659052, ,6,11075
-116.8767159,33.04740959,512,Ramona,Census Designated Place,CA,6,659346, ,6,21963
-121.2987774,38.57274981,513,Rancho Cordova,city,CA,6,659444, ,7,72311
-117.55778,34.1121748,514,Rancho Cucamonga,city,CA,6,659451, ,8,176701
-116.427395,33.76181604,515,Rancho Mirage,city,CA,6,659500, ,6,18099
-118.3892378,33.74846498,516,Rancho Palos Verdes,city,CA,6,659514, ,6,43718
-116.9196965,32.76239678,517,Rancho San Diego,Census Designated Place,CA,6,659550, ,6,22226
-117.5988474,33.63177157,518,Rancho Santa Margarita,city,CA,6,659587, ,6,49640
-122.231591,40.16051024,519,Red Bluff,city,CA,6,659892, ,6,14454
-122.4141714,40.58880775,520,Redding,city,CA,6,659920, ,7,91755
-117.1728231,34.05244259,521,Redlands,city,CA,6,659962, ,7,71114
-118.3835432,33.84313158,522,Redondo Beach,city,CA,6,660018, ,7,68840
-122.2329615,37.47815564,523,Redwood City,city,CA,6,660102, ,7,82966
-119.4472588,36.5962401,524,Reedley,city,CA,6,660242, ,6,25310
-117.3885989,34.1129627,525,Rialto,city,CA,6,660466, ,8,103677
-122.3458541,37.93631643,526,Richmond,city,CA,6,660620, ,8,111036
-117.6619524,35.63089452,527,Ridgecrest,city,CA,6,660704, ,6,28272
-121.4417206,38.68752184,528,Rio Linda,Census Designated Place,CA,6,660942, ,6,15852
-121.130594,37.74151394,529,Ripon,city,CA,6,661026, ,6,15179
-120.9272888,37.72971696,530,Riverbank,city,CA,6,661068, ,6,24498
-117.3948359,33.93815681,531,Riverside,city,CA,6,662000, ,8,319466
-121.248864,38.80762763,532,Rocklin,city,CA,6,662364, ,7,61868
-122.6963908,38.34804156,533,Rohnert Park,city,CA,6,662546, ,6,43435
-118.1640678,34.86266482,534,Rosamond,Census Designated Place,CA,6,662826, ,6,18980
-119.2053628,35.38872164,535,Rosedale,Census Designated Place,CA,6,662854, ,6,17084
-118.095023,34.06344863,536,Rosemead,city,CA,6,662896, ,7,55662
-121.3551219,38.54774454,537,Rosemont,Census Designated Place,CA,6,662910, ,6,23684
-121.2804576,38.75153471,538,Roseville,city,CA,6,662938, ,8,133514
-118.082124,33.78802252,539,Rossmoor,Census Designated Place,CA,6,663050, ,6,10749
-117.8911875,33.97159197,540,Rowland Heights,Census Designated Place,CA,6,663218, ,7,50447
-121.4682989,38.56664114,541,Sacramento,city,CA,6,664000,State,8,494322
-121.0865915,37.71543099,542,Salida,Census Designated Place,CA,6,664210, ,6,14854
-121.6314377,36.68821765,543,Salinas,city,CA,6,664224, ,8,155320
-122.570245,37.9817642,544,San Anselmo,town,CA,6,664434, ,6,12933
-117.2849548,34.10853475,545,San Bernardino,city,CA,6,665000, ,8,218604
-122.4313085,37.62538759,546,San Bruno,city,CA,6,665028, ,6,44075
-119.229152,34.27398808,547,San Buenaventura (Ventura),city,CA,6,665042, ,8,111828
-122.2685487,37.49813128,548,San Carlos,city,CA,6,665070, ,6,29837
-117.6102197,33.44972155,549,San Clemente,city,CA,6,665084, ,7,67111
-117.1455641,32.7203287,550,San Diego,city,CA,6,666000, ,10,1397856
-116.7875816,33.00935336,551,San Diego Country Estates,Census Designated Place,CA,6,666004, ,6,10606
-117.8096042,34.10771617,552,San Dimas,city,CA,6,666070, ,6,35100
-118.4362426,34.28865321,553,San Fernando,city,CA,6,666140, ,6,24877
-122.4424496,37.76692355,554,San Francisco,city,CA,6,667000, ,9,871042
-118.0987308,34.09498426,555,San Gabriel,city,CA,6,667042, ,6,41110
-119.5580274,36.70090361,556,Sanger,city,CA,6,667056, ,6,25765
-116.9561052,33.78210724,557,San Jacinto,city,CA,6,667112, ,6,48726
-121.8864149,37.33941397,558,San Jose,city,CA,6,668000, ,10,1042940
-117.6543946,33.50089692,559,San Juan Capistrano,city,CA,6,668028, ,6,37259
-122.1591333,37.70746545,560,San Leandro,city,CA,6,668084, ,7,90721
-122.1346893,37.67372731,561,San Lorenzo,Census Designated Place,CA,6,668112, ,6,25302
-120.6690795,35.26692151,562,San Luis Obispo,city,CA,6,668154, ,6,47923
-117.170307,33.1357535,563,San Marcos,city,CA,6,668196, ,7,94345
-118.1131875,34.1223778,564,San Marino,city,CA,6,668224, ,6,13321
-122.3143674,37.55129049,565,San Mateo,city,CA,6,668252, ,8,103979
-122.3425643,37.9628572,566,San Pablo,city,CA,6,668294, ,6,30864
-122.5195125,37.96139798,567,San Rafael,city,CA,6,668364, ,7,59615
-121.9730133,37.76740387,568,San Ramon,city,CA,6,668378, ,7,79892
-117.881864,33.73662414,569,Santa Ana,city,CA,6,669000, ,8,341747
-119.7022145,34.42464966,570,Santa Barbara,city,CA,6,669070, ,7,92661
-121.9679351,37.36466548,571,Santa Clara,city,CA,6,669084, ,8,127159
-118.5534987,34.4114341,572,Santa Clarita,city,CA,6,669088, ,8,186809
-122.0470694,36.97582831,573,Santa Cruz,city,CA,6,669112, ,7,64950
-118.0810378,33.94814841,574,Santa Fe Springs,city,CA,6,669154, ,6,17675
-120.4433622,34.93345621,575,Santa Maria,city,CA,6,669196, ,8,106127
-118.4815604,34.0231892,576,Santa Monica,city,CA,6,670000, ,7,95008
-119.0697257,34.35208693,577,Santa Paula,city,CA,6,670042, ,6,31020
-122.6998594,38.44929201,578,Santa Rosa,city,CA,6,670098, ,8,177684
-116.9848696,32.85544524,579,Santee,city,CA,6,670224, ,7,57297
-122.02541,37.2684976,580,Saratoga,city,CA,6,670280, ,6,32034
-122.0117621,37.05550107,581,Scotts Valley,city,CA,6,670588, ,6,12361
-118.1047995,33.74252787,582,Seal Beach,city,CA,6,670686, ,6,25628
-121.8511725,36.60423,583,Seaside,city,CA,6,670742, ,6,34615
-119.6155786,36.57430672,584,Selma,city,CA,6,670882, ,6,24444
-119.2746504,35.50919459,585,Shafter,city,CA,6,671106, ,6,18566
-118.0503374,34.16871548,586,Sierra Madre,city,CA,6,671806, ,6,11464
-118.1681055,33.80293416,587,Signal Hill,city,CA,6,671876, ,6,11900
-118.7202477,34.2877769,588,Simi Valley,city,CA,6,672016, ,8,128860
-117.2572647,32.99459691,589,Solana Beach,city,CA,6,672506, ,6,13553
-121.3219164,36.43060815,590,Soledad,city,CA,6,672520, ,6,25912
-122.4599698,38.29031093,591,Sonoma,city,CA,6,672646, ,6,11405
-118.0483211,34.0493408,592,South El Monte,city,CA,6,672996, ,6,21562
-118.1925549,33.94473086,593,South Gate,city,CA,6,673080, ,7,97106
-120.0023289,38.9134961,594,South Lake Tahoe,city,CA,6,673108, ,6,23389
-118.1573209,34.11025798,595,South Pasadena,city,CA,6,673220, ,6,26830
-122.4217959,37.65304521,596,South San Francisco,city,CA,6,673262, ,7,66748
-117.901743,34.00943385,597,South San Jose Hills,Census Designated Place,CA,6,673290, ,6,21300
-118.0311464,33.93359843,598,South Whittier,Census Designated Place,CA,6,673430, ,7,59035
-116.9953063,32.73842481,599,Spring Valley,Census Designated Place,CA,6,673696, ,6,30341
-122.1673502,37.42515404,600,Stanford,Census Designated Place,CA,6,673906, ,6,15179
-117.9934488,33.80026061,601,Stanton,city,CA,6,673962, ,6,40090
-118.5885074,34.38937531,602,Stevenson Ranch,Census Designated Place,CA,6,674130, ,6,18513
-121.3018775,37.96628635,603,Stockton,city,CA,6,675000, ,8,312272
-122.0159605,38.24980224,604,Suisun City,city,CA,6,675630, ,6,29315
-122.0248086,37.38171667,605,Sunnyvale,city,CA,6,677000, ,8,154254
-117.9556121,34.55960762,606,Sun Village,Census Designated Place,CA,6,677308, ,6,11938
-120.6572665,40.4211642,607,Susanville,city,CA,6,677364, ,6,16009
-122.542223,37.88365588,608,Tamalpais-Homestead Valley,Census Designated Place,CA,6,677805, ,6,11097
-118.4415082,35.1319517,609,Tehachapi,city,CA,6,678092, ,6,14155
-117.1344794,33.50404807,610,Temecula,city,CA,6,678120, ,8,110802
-118.057968,34.1021556,611,Temple City,city,CA,6,678148, ,6,37066
-118.8455806,34.17610736,612,Thousand Oaks,city,CA,6,678582, ,8,131854
-118.3416375,33.83459881,613,Torrance,city,CA,6,680000, ,8,150439
-121.4208204,37.73578516,614,Tracy,city,CA,6,680238, ,7,88766
-120.2063196,39.32641032,615,Truckee,town,CA,6,680588, ,6,17320
-119.3400393,36.19962937,616,Tulare,city,CA,6,680644, ,7,62781
-120.8586693,37.50488317,617,Turlock,city,CA,6,680812, ,7,72047
-117.8106155,33.73091023,618,Tustin,city,CA,6,680854, ,7,82275
-116.0298503,34.13605775,619,Twentynine Palms,city,CA,6,680994, ,6,25489
-123.2107956,39.1469279,620,Ukiah,city,CA,6,681134, ,6,16340
-122.0184645,37.60307062,621,Union City,city,CA,6,681204, ,7,74422
-117.6603013,34.11784928,622,Upland,city,CA,6,681344, ,7,77739
-121.9646185,38.35822036,623,Vacaville,city,CA,6,681554, ,7,97973
-117.9306795,34.03800944,624,Valinda,Census Designated Place,CA,6,681638, ,6,23603
-122.2508483,38.10229036,625,Vallejo,city,CA,6,681666, ,8,121644
-116.8871162,33.7435983,626,Valle Vista,Census Designated Place,CA,6,681708, ,6,15607
-117.3308401,34.51415443,627,Victorville,city,CA,6,682590, ,8,125783
-118.3485555,33.99710575,628,View Park-Windsor Hills,Census Designated Place,CA,6,682667, ,6,11573
-121.3190197,38.47449828,629,Vineyard,Census Designated Place,CA,6,682852, ,6,28970
-119.2994306,36.33508032,630,Visalia,city,CA,6,682954, ,8,132318
-117.2386013,33.18954859,631,Vista,city,CA,6,682996, ,8,101406
-117.8593138,34.03344101,632,Walnut,city,CA,6,683332, ,6,30332
-122.0606419,37.89933902,633,Walnut Creek,city,CA,6,683346, ,7,68333
-118.22049,33.96934353,634,Walnut Park,Census Designated Place,CA,6,683402, ,6,16741
-119.347305,35.5907179,635,Wasco,city,CA,6,683542, ,6,26751
-121.7700437,36.92026825,636,Watsonville,city,CA,6,683668, ,7,54404
-118.2931209,33.82293866,637,West Carson,Census Designated Place,CA,6,684144, ,6,23152
-117.9397655,34.06873634,638,West Covina,city,CA,6,684200, ,8,111607
-118.38273,34.08486697,639,West Hollywood,city,CA,6,684410, ,6,36405
-117.994347,33.7565294,640,Westminster,city,CA,6,684550, ,7,94889
-118.3018416,33.94168214,641,Westmont,Census Designated Place,CA,6,684592, ,6,33469
-117.9596348,34.04202259,642,West Puente Valley,Census Designated Place,CA,6,684774, ,6,24912
-121.5504274,38.55559507,643,West Sacramento,city,CA,6,684816, ,7,53011
-118.0604863,33.97848957,644,West Whittier-Los Nietos,Census Designated Place,CA,6,684921, ,6,26297
-118.018798,33.96582705,645,Whittier,city,CA,6,685292, ,7,88033
-117.2582403,33.61727632,646,Wildomar,city,CA,6,685446, ,6,36328
-118.2383195,33.9228105,647,Willowbrook,Census Designated Place,CA,6,685614, ,6,22508
-122.8051272,38.54434452,648,Windsor,town,CA,6,685922, ,6,27934
-116.9268896,32.83760739,649,Winter Gardens,Census Designated Place,CA,6,685992, ,6,22196
